Orthogroup	29422_past_LongestContig_suffixed	19222_Sid_GoodCoral_500lnThresh_Final
OG0001486	isotig01210_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17825
OG0001488	isotig04294_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07089
OG0001489	isotig17029_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17821
OG0001490	GCKDGN103G99HN_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07081
OG0001492	isotig08227_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14596
OG0001493	isotig20214_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14591
OG0001494	isotig04669_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12959
OG0001496	isotig05923_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00193
OG0001497	isotig26795_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11179
OG0001499	GCKDGN103GRFWM_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11170
OG0001500	isotig06214_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03257
OG0001502	isotig14199_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00447
OG0001505	GCKDGN102C92JY_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05047
OG0001506	isotig09380_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02089
OG0001507	isotig04362_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06660
OG0001509	isotig04813_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05489
OG0001512	isotig24058_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10779
OG0001513	isotig03457_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18254
OG0001514	isotig16813_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08937
OG0001516	isotig01102_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05150
OG0001518	isotig20571_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03004
OG0001519	isotig04030_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14034
OG0001520	isotig08548_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14032
OG0001521	isotig22016_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09489
OG0001522	isotig15145_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18944
OG0001528	isotig11911_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12889
OG0001529	isotig17639_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03419
OG0001531	GCKDGN101BVVWK_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07010
OG0001534	isotig03871_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14302
OG0001536	GCKDGN103HH0UP_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15856
OG0001539	isotig09077_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10820
OG0001540	isotig00318_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14224
OG0001542	isotig12727_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03087
OG0001544	isotig20456_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08857
OG0001546	GCKDGN101B7BVV_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05387
OG0001549	isotig07725_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09635
OG0001551	isotig09949_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18029
OG0001552	isotig12464_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09819
OG0001553	GCKDGN103GSKW2_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09814
OG0001555	isotig05076_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06437
OG0001556	isotig05439_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06434
OG0001560	isotig07707_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02521
OG0001563	isotig04581_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13271
OG0001564	isotig26454_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17107
OG0001565	isotig24708_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11696
OG0001569	isotig26360_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02282
OG0001571	isotig03744_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17591
OG0001577	isotig03392_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17351
OG0001580	isotig16061_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06958
OG0001585	isotig12149_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15339
OG0001588	isotig03655_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00467
OG0001589	GCKDGN102DUO0D_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00466
OG0001592	GCKDGN101CI5OV_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07609
OG0001595	isotig15580_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05607
OG0001597	GCKDGN101BH3LV_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig19105
OG0001599	isotig10191_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13045
OG0001602	isotig04005_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01656
OG0001604	isotig04344_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02380
OG0001605	isotig09207_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02383
OG0001606	isotig06920_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10461
OG0001609	isotig04701_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13474
OG0001613	isotig02755_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11755
OG0001616	isotig05550_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03477
OG0001617	isotig04957_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18807
OG0001619	GE914318_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03221
OG0001621	isotig14247_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07386
OG0001622	isotig04624_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07381
OG0001623	isotig02394_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16566
OG0001624	GCKDGN101CE8LR_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14768
OG0001625	isotig01692_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16569
OG0001627	isotig08353_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04304
OG0001629	isotig11568_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11037
OG0001631	isotig23191_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03010
OG0001634	isotig11497_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08386
OG0001635	isotig09491_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08385
OG0001637	isotig01040_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18002
OG0001638	isotig30222_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09381
OG0001639	isotig05701_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09380
OG0001640	GCKDGN101B9FL0_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09383
OG0001642	GCKDGN102EL8AX_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08128
OG0001644	isotig08631_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16362
OG0001645	isotig04163_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13788
OG0001646	GCKDGN102EMY2L_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13786
OG0001648	isotig10919_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01300
OG0001649	isotig15335_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06131
OG0001651	isotig29320_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02246
OG0001652	isotig04662_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08895
OG0001653	isotig03700_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12783
OG0001661	isotig19943_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17576
OG0001662	GE911602_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02651
OG0001663	isotig05686_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02658
OG0001664	isotig25561_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14804
OG0001668	GCKDGN103GNTWR_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16950
OG0001669	isotig14585_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16951
OG0001671	isotig17353_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04717
OG0001672	isotig00725_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04711
OG0001673	GCKDGN103F2WNX_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15313
OG0001674	isotig24281_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15310
OG0001678	isotig03337_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07594
OG0001679	isotig00883_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07598
OG0001680	isotig21790_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07599
OG0001681	isotig15140_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03299
OG0001683	isotig00865_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00481
OG0001688	isotig24588_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07621
OG0001691	isotig14970_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05445
OG0001693	isotig16661_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01288
OG0001695	isotig20823_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05197
OG0001696	isotig26979_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05193
OG0001697	isotig04649_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14785
OG0001698	isotig26736_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03227
OG0001699	isotig04146_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11090
OG0001700	isotig03804_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09738
OG0001705	isotig16403_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13065
OG0001706	isotig03158_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01634
OG0001708	GCKDGN102C6TE6_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18274
OG0001709	isotig09318_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05327
OG0001711	isotig28592_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02691
OG0001715	isotig19477_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06367
OG0001716	isotig15793_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03455
OG0001719	isotig12573_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03458
OG0001720	isotig21910_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10862
OG0001722	GCKDGN102EFN3M_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15202
OG0001723	isotig25552_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07360
OG0001725	isotig03385_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16544
OG0001726	isotig21054_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02464
OG0001731	isotig01656_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08819
OG0001732	isotig15079_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17158
OG0001733	isotig11826_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11018
OG0001734	isotig03328_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05853
OG0001737	isotig10829_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04105
OG0001740	isotig06202_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08108
OG0001742	isotig05640_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10059
OG0001744	isotig09278_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00736
OG0001747	isotig25302_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11906
OG0001748	isotig04020_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07871
OG0001751	isotig03241_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07873
OG0001752	isotig17336_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02268
OG0001753	isotig04237_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02267
OG0001755	isotig06331_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13431
OG0001756	isotig12151_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09329
OG0001760	isotig01093_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17430
OG0001763	isotig14163_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11652
OG0001764	isotig29620_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16887
OG0001766	isotig19209_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17556
OG0001767	isotig28277_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08633
OG0001768	GCKDGN102EN4I5_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16880
OG0001770	isotig19340_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12107
OG0001772	isotig13273_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06191
OG0001773	isotig05769_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06195
OG0001776	isotig07934_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14819
OG0001780	isotig03848_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06996
OG0001782	isotig18041_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00139
OG0001783	GCKDGN101CBNCE_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00883
OG0001784	isotig28403_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00132
OG0001785	isotig07284_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04590
OG0001788	isotig04565_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05469
OG0001791	isotig05830_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11461
OG0001792	GCKDGN102DVT8A_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17388
OG0001794	isotig03263_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05649
OG0001796	isotig11189_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01776
OG0001797	isotig13836_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01779
OG0001803	isotig10746_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10428
OG0001804	isotig20280_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01932
OG0001807	isotig02306_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01930
OG0001808	isotig00850_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00693
OG0001809	isotig13582_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00698
OG0001812	isotig18090_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00965
OG0001813	GE911365_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12350
OG0001814	GCKDGN102D7M22_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06346
OG0001815	isotig03707_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06343
OG0001817	isotig11435_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16115
OG0001820	isotig18269_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10245
OG0001821	isotig01428_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10844
OG0001824	isotig27513_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00950
OG0001826	GCKDGN102DNDOT_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07124
OG0001827	isotig04448_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07122
OG0001828	GCKDGN102EAOYJ_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07121
OG0001829	isotig25254_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06735
OG0001831	isotig25536_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08834
OG0001833	isotig03326_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06836
OG0001835	isotig07515_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11077
OG0001836	isotig21340_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11073
OG0001838	isotig16201_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05875
OG0001839	isotig05329_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05873
OG0001840	isotig10396_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05870
OG0001844	isotig28904_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04471
OG0001847	isotig05925_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08346
OG0001849	isotig03135_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18040
OG0001850	GE908773_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10213
OG0001851	isotig06798_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06839
OG0001852	isotig06466_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08698
OG0001855	isotig23768_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05253
OG0001856	isotig08713_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11924
OG0001857	isotig03179_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11925
OG0001861	isotig16899_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13744
OG0001864	isotig14215_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09564
OG0001867	isotig11042_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13567
OG0001868	isotig04630_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13297
OG0001872	isotig15766_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03557
OG0001874	isotig04117_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11585
OG0001876	isotig12523_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12164
OG0001877	isotig07148_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12160
OG0001879	isotig06088_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10985
OG0001880	isotig05306_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10984
OG0001883	isotig01214_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05405
OG0001885	isotig15066_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14748
OG0001886	isotig14401_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04310
OG0001887	isotig10903_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04313
OG0001888	isotig09608_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04314
OG0001889	isotig03824_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04317
OG0001890	GE914826_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04316
OG0001892	isotig04422_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18230
OG0001894	isotig06433_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10155
OG0001895	isotig15985_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10408
OG0001896	isotig16004_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06223
OG0001897	isotig11459_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13463
OG0001898	isotig03195_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00941
OG0001900	isotig07908_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03495
OG0001901	isotig19356_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03494
OG0001902	isotig24728_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13178
OG0001903	isotig13129_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01892
OG0001906	isotig03868_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17371
OG0001907	isotig21447_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05417
OG0001908	isotig03527_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06570
OG0001910	isotig04975_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06816
OG0001911	isotig06285_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04672
OG0001912	isotig18331_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04670
OG0001913	GCKDGN103HJQKX_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11059
OG0001914	isotig12016_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04419
OG0001915	GCKDGN102DBFVH_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04410
OG0001916	isotig25413_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08957
OG0001918	isotig15237_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00301
OG0001919	isotig06845_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08368
OG0001920	isotig08630_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08367
OG0001921	isotig12401_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08360
OG0001925	isotig17202_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07909
OG0001926	isotig01094_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08146
OG0001927	isotig14658_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05231
OG0001929	isotig06102_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09095
OG0001930	isotig05644_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00772
OG0001932	GCKDGN101ALDZ8_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13765
OG0001934	isotig18694_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18964
OG0001935	isotig06119_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02956
OG0001936	isotig18246_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13542
OG0001938	isotig20973_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01422
OG0001940	isotig02564_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17475
OG0001942	isotig22218_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11614
OG0001944	isotig20003_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12495
OG0001946	isotig06332_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06125
OG0001947	isotig07713_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03576
OG0001948	isotig06316_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03570
OG0001949	isotig07317_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17518
OG0001950	GCKDGN102EXZON_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17512
OG0001952	isotig03761_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12143
OG0001955	isotig03631_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18222
OG0001957	isotig24930_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03144
OG0001960	isotig23802_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02760
OG0001961	isotig25968_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02767
OG0001962	isotig02276_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01520
OG0001963	isotig22531_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12968
OG0001970	GCKDGN101BROKN_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04082
