"","isotig","gene","orthogroup","gene_Sid"
"1000","isotig17379_Ppor","isogroup15647_Ppor","N0.HOG0002477","Siderastrea_Mexico_Barshis-Radice_Host_contig05063"
"1001","isotig17493_Ppor","isogroup15761_Ppor","N0.HOG0002894","Siderastrea_Mexico_Barshis-Radice_Host_contig14453"
"1002","isotig17518_Ppor","isogroup15786_Ppor","N0.HOG0002846","Siderastrea_Mexico_Barshis-Radice_Host_contig17647"
"1003","isotig17535_Ppor","isogroup15803_Ppor","N0.HOG0003356","Siderastrea_Mexico_Barshis-Radice_Host_contig13994"
"1004","isotig17544_Ppor","isogroup15812_Ppor","N0.HOG0003536","Siderastrea_Mexico_Barshis-Radice_Host_contig01476"
"1005","isotig17568_Ppor","isogroup15836_Ppor","N0.HOG0003042","Siderastrea_Mexico_Barshis-Radice_Host_contig10456"
"1006","isotig17589_Ppor","isogroup15857_Ppor","N0.HOG0003190","Siderastrea_Mexico_Barshis-Radice_Host_contig11399"
"1007","isotig17621_Ppor","isogroup15889_Ppor","N0.HOG0002895","Siderastrea_Mexico_Barshis-Radice_Host_contig15060"
"1008","isotig17639_Ppor","isogroup15907_Ppor","N0.HOG0001645","Siderastrea_Mexico_Barshis-Radice_Host_contig03419"
"1009","isotig17648_Ppor","isogroup15916_Ppor","N0.HOG0002597","Siderastrea_Mexico_Barshis-Radice_Host_contig16213"
"1010","isotig17686_Ppor","isogroup15954_Ppor","N0.HOG0003302","Siderastrea_Mexico_Barshis-Radice_Host_contig19174"
"1011","isotig17698_Ppor","isogroup15966_Ppor","N0.HOG0003295","Siderastrea_Mexico_Barshis-Radice_Host_contig16631"
"1012","isotig17852_Ppor","isogroup16120_Ppor","N0.HOG0003418","Siderastrea_Mexico_Barshis-Radice_Host_contig00811"
"1013","isotig17927_Ppor","isogroup16195_Ppor","N0.HOG0003269","Siderastrea_Mexico_Barshis-Radice_Host_contig08311"
"1014","isotig18005_Ppor","isogroup16273_Ppor","N0.HOG0001595","Siderastrea_Mexico_Barshis-Radice_Host_contig19195"
"1015","isotig18031_Ppor","isogroup16299_Ppor","N0.HOG0003147","Siderastrea_Mexico_Barshis-Radice_Host_contig03543"
"1016","isotig18041_Ppor","isogroup16309_Ppor","N0.HOG0001898","Siderastrea_Mexico_Barshis-Radice_Host_contig00139"
"1017","isotig18090_Ppor","isogroup16358_Ppor","N0.HOG0001928","Siderastrea_Mexico_Barshis-Radice_Host_contig00965"
"1018","isotig18105_Ppor","isogroup16373_Ppor","N0.HOG0003134","Siderastrea_Mexico_Barshis-Radice_Host_contig00760"
"1019","isotig18151_Ppor","isogroup16419_Ppor","N0.HOG0000282","Siderastrea_Mexico_Barshis-Radice_Host_contig12522"
"1020","isotig18183_Ppor","isogroup16451_Ppor","N0.HOG0002855","Siderastrea_Mexico_Barshis-Radice_Host_contig07402"
"1021","isotig18241_Ppor","isogroup16509_Ppor","N0.HOG0002158","Siderastrea_Mexico_Barshis-Radice_Host_contig10613"
"1022","isotig18243_Ppor","isogroup16511_Ppor","N0.HOG0003193","Siderastrea_Mexico_Barshis-Radice_Host_contig02499"
"1023","isotig18246_Ppor","isogroup16514_Ppor","N0.HOG0002052","Siderastrea_Mexico_Barshis-Radice_Host_contig13542"
"1024","isotig18255_Ppor","isogroup16523_Ppor","N0.HOG0002672","Siderastrea_Mexico_Barshis-Radice_Host_contig07789"
"1025","isotig18257_Ppor","isogroup16525_Ppor","N0.HOG0002662","Siderastrea_Mexico_Barshis-Radice_Host_contig15921"
"1026","isotig18269_Ppor","isogroup16537_Ppor","N0.HOG0001936","Siderastrea_Mexico_Barshis-Radice_Host_contig10245"
"1027","isotig18323_Ppor","isogroup16591_Ppor","N0.HOG0003276","Siderastrea_Mexico_Barshis-Radice_Host_contig13710"
"1028","isotig18331_Ppor","isogroup16599_Ppor","N0.HOG0002028","Siderastrea_Mexico_Barshis-Radice_Host_contig04670"
"1029","isotig18526_Ppor","isogroup16794_Ppor","N0.HOG0002942","Siderastrea_Mexico_Barshis-Radice_Host_contig18706"
"1030","isotig18535_Ppor","isogroup16803_Ppor","N0.HOG0002652","Siderastrea_Mexico_Barshis-Radice_Host_contig12574"
"1031","isotig18540_Ppor","isogroup16808_Ppor","N0.HOG0003575","Siderastrea_Mexico_Barshis-Radice_Host_contig18737"
"1032","isotig18546_Ppor","isogroup16814_Ppor","N0.HOG0003427","Siderastrea_Mexico_Barshis-Radice_Host_contig10937"
"1033","isotig18630_Ppor","isogroup16898_Ppor","N0.HOG0003412","Siderastrea_Mexico_Barshis-Radice_Host_contig01021"
"1034","isotig18694_Ppor","isogroup16962_Ppor","N0.HOG0002050","Siderastrea_Mexico_Barshis-Radice_Host_contig18964"
"1035","isotig18701_Ppor","isogroup16969_Ppor","N0.HOG0003066","Siderastrea_Mexico_Barshis-Radice_Host_contig06604"
"1036","isotig18718_Ppor","isogroup16986_Ppor","N0.HOG0003200","Siderastrea_Mexico_Barshis-Radice_Host_contig00319"
"1037","isotig18739_Ppor","isogroup17007_Ppor","N0.HOG0003323","Siderastrea_Mexico_Barshis-Radice_Host_contig09706"
"1038","isotig18753_Ppor","isogroup17021_Ppor","N0.HOG0003015","Siderastrea_Mexico_Barshis-Radice_Host_contig02640"
"1039","isotig18809_Ppor","isogroup17077_Ppor","N0.HOG0001460","Siderastrea_Mexico_Barshis-Radice_Host_contig09187"
"1040","isotig18997_Ppor","isogroup17265_Ppor","N0.HOG0002342","Siderastrea_Mexico_Barshis-Radice_Host_contig08706"
"1041","isotig19081_Ppor","isogroup17349_Ppor","N0.HOG0003523","Siderastrea_Mexico_Barshis-Radice_Host_contig19042"
"1042","isotig19209_Ppor","isogroup17477_Ppor","N0.HOG0001882","Siderastrea_Mexico_Barshis-Radice_Host_contig17556"
"1043","isotig19221_Ppor","isogroup17489_Ppor","N0.HOG0002583","Siderastrea_Mexico_Barshis-Radice_Host_contig11100"
"1044","isotig19228_Ppor","isogroup17496_Ppor","N0.HOG0000327","Siderastrea_Mexico_Barshis-Radice_Host_contig16759"
"1045","isotig19313_Ppor","isogroup17581_Ppor","N0.HOG0003244","Siderastrea_Mexico_Barshis-Radice_Host_contig10386"
"1046","isotig19340_Ppor","isogroup17608_Ppor","N0.HOG0001886","Siderastrea_Mexico_Barshis-Radice_Host_contig12107"
"1047","isotig19356_Ppor","isogroup17624_Ppor","N0.HOG0002017","Siderastrea_Mexico_Barshis-Radice_Host_contig03494"
"1048","isotig19357_Ppor","isogroup17625_Ppor","N0.HOG0002134","Siderastrea_Mexico_Barshis-Radice_Host_contig08300"
"1049","isotig19477_Ppor","isogroup17745_Ppor","N0.HOG0001831","Siderastrea_Mexico_Barshis-Radice_Host_contig06367"
"1050","isotig19528_Ppor","isogroup17796_Ppor","N0.HOG0001432","Siderastrea_Mexico_Barshis-Radice_Host_contig01944"
"1051","isotig19569_Ppor","isogroup17837_Ppor","N0.HOG0002120","Siderastrea_Mexico_Barshis-Radice_Host_contig17705"
"1052","isotig19574_Ppor","isogroup17842_Ppor","N0.HOG0000508","Siderastrea_Mexico_Barshis-Radice_Host_contig11719"
"1053","isotig19629_Ppor","isogroup17897_Ppor","N0.HOG0003159","Siderastrea_Mexico_Barshis-Radice_Host_contig00154"
"1054","isotig19668_Ppor","isogroup17936_Ppor","N0.HOG0000637","Siderastrea_Mexico_Barshis-Radice_Host_contig00267"
"1055","isotig19723_Ppor","isogroup17991_Ppor","N0.HOG0003590","Siderastrea_Mexico_Barshis-Radice_Host_contig17846"
"1056","isotig19728_Ppor","isogroup17996_Ppor","N0.HOG0003548","Siderastrea_Mexico_Barshis-Radice_Host_contig03857"
"1057","isotig19743_Ppor","isogroup18011_Ppor","N0.HOG0001505","Siderastrea_Mexico_Barshis-Radice_Host_contig02587"
"1058","isotig19812_Ppor","isogroup18080_Ppor","N0.HOG0003178","Siderastrea_Mexico_Barshis-Radice_Host_contig06253"
"1059","isotig19854_Ppor","isogroup18122_Ppor","N0.HOG0002632","Siderastrea_Mexico_Barshis-Radice_Host_contig16936"
"1060","isotig19885_Ppor","isogroup18153_Ppor","N0.HOG0003449","Siderastrea_Mexico_Barshis-Radice_Host_contig14376"
"1061","isotig19913_Ppor","isogroup18181_Ppor","N0.HOG0002444","Siderastrea_Mexico_Barshis-Radice_Host_contig00808"
"1062","isotig19943_Ppor","isogroup18211_Ppor","N0.HOG0001777","Siderastrea_Mexico_Barshis-Radice_Host_contig17576"
"1063","isotig19978_Ppor","isogroup18246_Ppor","N0.HOG0003535","Siderastrea_Mexico_Barshis-Radice_Host_contig17132"
"1064","isotig19980_Ppor","isogroup18248_Ppor","N0.HOG0001544","Siderastrea_Mexico_Barshis-Radice_Host_contig02346"
"1065","isotig19993_Ppor","isogroup18261_Ppor","N0.HOG0003242","Siderastrea_Mexico_Barshis-Radice_Host_contig04348"
"1066","isotig20003_Ppor","isogroup18271_Ppor","N0.HOG0002060","Siderastrea_Mexico_Barshis-Radice_Host_contig12495"
"1067","isotig20044_Ppor","isogroup18312_Ppor","N0.HOG0003509","Siderastrea_Mexico_Barshis-Radice_Host_contig16968"
"1068","isotig20045_Ppor","isogroup18313_Ppor","N0.HOG0003164","Siderastrea_Mexico_Barshis-Radice_Host_contig07517"
"1069","isotig20057_Ppor","isogroup18325_Ppor","N0.HOG0000169","Siderastrea_Mexico_Barshis-Radice_Host_contig05738"
"1070","isotig20097_Ppor","isogroup18365_Ppor","N0.HOG0003534","Siderastrea_Mexico_Barshis-Radice_Host_contig02690"
"1071","isotig20110_Ppor","isogroup18378_Ppor","N0.HOG0003174","Siderastrea_Mexico_Barshis-Radice_Host_contig09278"
"1072","isotig20131_Ppor","isogroup18399_Ppor","N0.HOG0002819","Siderastrea_Mexico_Barshis-Radice_Host_contig11572"
"1073","isotig20132_Ppor","isogroup18400_Ppor","N0.HOG0002426","Siderastrea_Mexico_Barshis-Radice_Host_contig19021"
"1074","isotig20146_Ppor","isogroup18414_Ppor","N0.HOG0002806","Siderastrea_Mexico_Barshis-Radice_Host_contig08626"
"1075","isotig20198_Ppor","isogroup18466_Ppor","N0.HOG0003247","Siderastrea_Mexico_Barshis-Radice_Host_contig10389"
"1076","isotig20214_Ppor","isogroup18482_Ppor","N0.HOG0001609","Siderastrea_Mexico_Barshis-Radice_Host_contig14591"
"1077","isotig20269_Ppor","isogroup18537_Ppor","N0.HOG0002660","Siderastrea_Mexico_Barshis-Radice_Host_contig17225"
"1078","isotig20280_Ppor","isogroup18548_Ppor","N0.HOG0001920","Siderastrea_Mexico_Barshis-Radice_Host_contig01932"
"1079","isotig20349_Ppor","isogroup18617_Ppor","N0.HOG0003032","Siderastrea_Mexico_Barshis-Radice_Host_contig01299"
"1080","isotig20372_Ppor","isogroup18640_Ppor","N0.HOG0003196","Siderastrea_Mexico_Barshis-Radice_Host_contig00339"
"1081","isotig20456_Ppor","isogroup18724_Ppor","N0.HOG0001660","Siderastrea_Mexico_Barshis-Radice_Host_contig08857"
"1082","isotig20500_Ppor","isogroup18768_Ppor","N0.HOG0002200","Siderastrea_Mexico_Barshis-Radice_Host_contig18962"
"1083","isotig20518_Ppor","isogroup18786_Ppor","N0.HOG0002240","Siderastrea_Mexico_Barshis-Radice_Host_contig01070"
"1084","isotig20571_Ppor","isogroup18839_Ppor","N0.HOG0001634","Siderastrea_Mexico_Barshis-Radice_Host_contig03004"
"1085","isotig20597_Ppor","isogroup18865_Ppor","N0.HOG0002825","Siderastrea_Mexico_Barshis-Radice_Host_contig01326"
"1086","isotig20651_Ppor","isogroup18919_Ppor","N0.HOG0002462","Siderastrea_Mexico_Barshis-Radice_Host_contig01323"
"1087","isotig20654_Ppor","isogroup18922_Ppor","N0.HOG0003128","Siderastrea_Mexico_Barshis-Radice_Host_contig08175"
"1088","isotig20716_Ppor","isogroup18984_Ppor","N0.HOG0001448","Siderastrea_Mexico_Barshis-Radice_Host_contig02798"
"1089","isotig20730_Ppor","isogroup18998_Ppor","N0.HOG0003467","Siderastrea_Mexico_Barshis-Radice_Host_contig04482"
"1090","isotig20792_Ppor","isogroup19060_Ppor","N0.HOG0002529","Siderastrea_Mexico_Barshis-Radice_Host_contig12692"
"1091","isotig20809_Ppor","isogroup19077_Ppor","N0.HOG0002344","Siderastrea_Mexico_Barshis-Radice_Host_contig08708"
"1092","isotig20823_Ppor","isogroup19091_Ppor","N0.HOG0001811","Siderastrea_Mexico_Barshis-Radice_Host_contig05197"
"1093","isotig20836_Ppor","isogroup19104_Ppor","N0.HOG0002163","Siderastrea_Mexico_Barshis-Radice_Host_contig11636"
"1094","isotig20844_Ppor","isogroup19112_Ppor","N0.HOG0002755","Siderastrea_Mexico_Barshis-Radice_Host_contig12271"
"1095","isotig20901_Ppor","isogroup19169_Ppor","N0.HOG0001430","Siderastrea_Mexico_Barshis-Radice_Host_contig01943"
"1096","isotig20973_Ppor","isogroup19241_Ppor","N0.HOG0002054","Siderastrea_Mexico_Barshis-Radice_Host_contig01422"
"1097","isotig21050_Ppor","isogroup19318_Ppor","N0.HOG0003080","Siderastrea_Mexico_Barshis-Radice_Host_contig11642"
"1098","isotig21054_Ppor","isogroup19322_Ppor","N0.HOG0001842","Siderastrea_Mexico_Barshis-Radice_Host_contig02464"
"1099","isotig21122_Ppor","isogroup19390_Ppor","N0.HOG0002233","Siderastrea_Mexico_Barshis-Radice_Host_contig06828"
"1100","isotig21153_Ppor","isogroup19421_Ppor","N0.HOG0002865","Siderastrea_Mexico_Barshis-Radice_Host_contig18589"
"1101","isotig21215_Ppor","isogroup19483_Ppor","N0.HOG0002382","Siderastrea_Mexico_Barshis-Radice_Host_contig10333"
"1102","isotig21231_Ppor","isogroup19499_Ppor","N0.HOG0003213","Siderastrea_Mexico_Barshis-Radice_Host_contig14832"
"1103","isotig21290_Ppor","isogroup19558_Ppor","N0.HOG0002720","Siderastrea_Mexico_Barshis-Radice_Host_contig11729"
"1104","isotig21340_Ppor","isogroup19608_Ppor","N0.HOG0001952","Siderastrea_Mexico_Barshis-Radice_Host_contig11073"
"1105","isotig21447_Ppor","isogroup19715_Ppor","N0.HOG0002023","Siderastrea_Mexico_Barshis-Radice_Host_contig05417"
"1106","isotig21512_Ppor","isogroup19780_Ppor","N0.HOG0003549","Siderastrea_Mexico_Barshis-Radice_Host_contig13352"
"1107","isotig21528_Ppor","isogroup19796_Ppor","N0.HOG0003261","Siderastrea_Mexico_Barshis-Radice_Host_contig06372"
"1108","isotig21531_Ppor","isogroup19799_Ppor","N0.HOG0003565","Siderastrea_Mexico_Barshis-Radice_Host_contig17326"
"1109","isotig21624_Ppor","isogroup19892_Ppor","N0.HOG0003346","Siderastrea_Mexico_Barshis-Radice_Host_contig08192"
"1110","isotig21641_Ppor","isogroup19909_Ppor","N0.HOG0000160","Siderastrea_Mexico_Barshis-Radice_Host_contig02604"
"1111","isotig21689_Ppor","isogroup19957_Ppor","N0.HOG0000404","Siderastrea_Mexico_Barshis-Radice_Host_contig01340"
"1112","isotig21704_Ppor","isogroup19972_Ppor","N0.HOG0002834","Siderastrea_Mexico_Barshis-Radice_Host_contig04293"
"1113","isotig21723_Ppor","isogroup19991_Ppor","N0.HOG0002106","Siderastrea_Mexico_Barshis-Radice_Host_contig03967"
"1114","isotig21769_Ppor","isogroup20037_Ppor","N0.HOG0003570","Siderastrea_Mexico_Barshis-Radice_Host_contig09889"
"1115","isotig21790_Ppor","isogroup20058_Ppor","N0.HOG0001796","Siderastrea_Mexico_Barshis-Radice_Host_contig07599"
"1116","isotig21819_Ppor","isogroup20087_Ppor","N0.HOG0001473","Siderastrea_Mexico_Barshis-Radice_Host_contig11895"
"1117","isotig21910_Ppor","isogroup20178_Ppor","N0.HOG0001836","Siderastrea_Mexico_Barshis-Radice_Host_contig10862"
"1118","isotig21922_Ppor","isogroup20190_Ppor","N0.HOG0003009","Siderastrea_Mexico_Barshis-Radice_Host_contig13796"
"1119","isotig21938_Ppor","isogroup20206_Ppor","N0.HOG0002977","Siderastrea_Mexico_Barshis-Radice_Host_contig07066"
"1120","isotig21943_Ppor","isogroup20211_Ppor","N0.HOG0002224","Siderastrea_Mexico_Barshis-Radice_Host_contig04635"
"1121","isotig21952_Ppor","isogroup20220_Ppor","N0.HOG0002841","Siderastrea_Mexico_Barshis-Radice_Host_contig07982"
"1122","isotig21973_Ppor","isogroup20241_Ppor","N0.HOG0003486","Siderastrea_Mexico_Barshis-Radice_Host_contig15006"
"1123","isotig21993_Ppor","isogroup20261_Ppor","N0.HOG0002229","Siderastrea_Mexico_Barshis-Radice_Host_contig04181"
"1124","isotig21997_Ppor","isogroup20265_Ppor","N0.HOG0001471","Siderastrea_Mexico_Barshis-Radice_Host_contig03669"
"1125","isotig22016_Ppor","isogroup20284_Ppor","N0.HOG0001637","Siderastrea_Mexico_Barshis-Radice_Host_contig09489"
"1126","isotig22023_Ppor","isogroup20291_Ppor","N0.HOG0003126","Siderastrea_Mexico_Barshis-Radice_Host_contig15610"
"1127","isotig22041_Ppor","isogroup20309_Ppor","N0.HOG0001425","Siderastrea_Mexico_Barshis-Radice_Host_contig00895"
"1128","isotig22051_Ppor","isogroup20319_Ppor","N0.HOG0003584","Siderastrea_Mexico_Barshis-Radice_Host_contig15913"
"1129","isotig22076_Ppor","isogroup20344_Ppor","N0.HOG0001406","Siderastrea_Mexico_Barshis-Radice_Host_contig03216"
"1130","isotig22116_Ppor","isogroup20384_Ppor","N0.HOG0002408","Siderastrea_Mexico_Barshis-Radice_Host_contig06093"
"1131","isotig22133_Ppor","isogroup20401_Ppor","N0.HOG0002267","Siderastrea_Mexico_Barshis-Radice_Host_contig16609"
"1132","isotig22154_Ppor","isogroup20422_Ppor","N0.HOG0003314","Siderastrea_Mexico_Barshis-Radice_Host_contig08507"
"1133","isotig22170_Ppor","isogroup20438_Ppor","N0.HOG0000066","Siderastrea_Mexico_Barshis-Radice_Host_contig07969"
"1134","isotig22213_Ppor","isogroup20481_Ppor","N0.HOG0003165","Siderastrea_Mexico_Barshis-Radice_Host_contig04641"
"1135","isotig22218_Ppor","isogroup20486_Ppor","N0.HOG0002058","Siderastrea_Mexico_Barshis-Radice_Host_contig11614"
"1136","isotig22412_Ppor","isogroup20680_Ppor","N0.HOG0003426","Siderastrea_Mexico_Barshis-Radice_Host_contig16797"
"1137","isotig22432_Ppor","isogroup20700_Ppor","N0.HOG0003205","Siderastrea_Mexico_Barshis-Radice_Host_contig08373"
"1138","isotig22465_Ppor","isogroup20733_Ppor","N0.HOG0002384","Siderastrea_Mexico_Barshis-Radice_Host_contig13828"
"1139","isotig22489_Ppor","isogroup20757_Ppor","N0.HOG0002638","Siderastrea_Mexico_Barshis-Radice_Host_contig01158"
"1140","isotig22505_Ppor","isogroup20773_Ppor","N0.HOG0003585","Siderastrea_Mexico_Barshis-Radice_Host_contig07245"
"1141","isotig22519_Ppor","isogroup20787_Ppor","N0.HOG0003607","Siderastrea_Mexico_Barshis-Radice_Host_contig15182"
"1142","isotig22531_Ppor","isogroup20799_Ppor","N0.HOG0002079","Siderastrea_Mexico_Barshis-Radice_Host_contig12968"
"1143","isotig22577_Ppor","isogroup20845_Ppor","N0.HOG0002941","Siderastrea_Mexico_Barshis-Radice_Host_contig00707"
"1144","isotig22602_Ppor","isogroup20870_Ppor","N0.HOG0000553","Siderastrea_Mexico_Barshis-Radice_Host_contig11032"
"1145","isotig22647_Ppor","isogroup20915_Ppor","N0.HOG0000579","Siderastrea_Mexico_Barshis-Radice_Host_contig11300"
"1146","isotig22815_Ppor","isogroup21083_Ppor","N0.HOG0002231","Siderastrea_Mexico_Barshis-Radice_Host_contig07720"
"1147","isotig22829_Ppor","isogroup21097_Ppor","N0.HOG0002995","Siderastrea_Mexico_Barshis-Radice_Host_contig01474"
"1148","isotig22836_Ppor","isogroup21104_Ppor","N0.HOG0000183","Siderastrea_Mexico_Barshis-Radice_Host_contig02894"
"1149","isotig22988_Ppor","isogroup21256_Ppor","N0.HOG0002658","Siderastrea_Mexico_Barshis-Radice_Host_contig04865"
"1150","isotig23067_Ppor","isogroup21335_Ppor","N0.HOG0001512","Siderastrea_Mexico_Barshis-Radice_Host_contig11155"
"1151","isotig23101_Ppor","isogroup21369_Ppor","N0.HOG0003050","Siderastrea_Mexico_Barshis-Radice_Host_contig10879"
"1152","isotig23133_Ppor","isogroup21401_Ppor","N0.HOG0002704","Siderastrea_Mexico_Barshis-Radice_Host_contig02033"
"1153","isotig23191_Ppor","isogroup21459_Ppor","N0.HOG0001747","Siderastrea_Mexico_Barshis-Radice_Host_contig03010"
"1154","isotig23251_Ppor","isogroup21519_Ppor","N0.HOG0003592","Siderastrea_Mexico_Barshis-Radice_Host_contig05896"
"1155","isotig23283_Ppor","isogroup21551_Ppor","N0.HOG0002268","Siderastrea_Mexico_Barshis-Radice_Host_contig06565"
"1156","isotig23380_Ppor","isogroup21648_Ppor","N0.HOG0000437","Siderastrea_Mexico_Barshis-Radice_Host_contig07413"
"1157","isotig23425_Ppor","isogroup21693_Ppor","N0.HOG0002969","Siderastrea_Mexico_Barshis-Radice_Host_contig19124"
"1158","isotig23511_Ppor","isogroup21779_Ppor","N0.HOG0002113","Siderastrea_Mexico_Barshis-Radice_Host_contig13563"
"1159","isotig23549_Ppor","isogroup21817_Ppor","N0.HOG0002839","Siderastrea_Mexico_Barshis-Radice_Host_contig05165"
"1160","isotig23561_Ppor","isogroup21829_Ppor","N0.HOG0002263","Siderastrea_Mexico_Barshis-Radice_Host_contig12677"
"1161","isotig23626_Ppor","isogroup21894_Ppor","N0.HOG0002488","Siderastrea_Mexico_Barshis-Radice_Host_contig04821"
"1162","isotig23675_Ppor","isogroup21943_Ppor","N0.HOG0003157","Siderastrea_Mexico_Barshis-Radice_Host_contig12158"
"1163","isotig23688_Ppor","isogroup21956_Ppor","N0.HOG0002328","Siderastrea_Mexico_Barshis-Radice_Host_contig16832"
"1164","isotig23768_Ppor","isogroup22036_Ppor","N0.HOG0001971","Siderastrea_Mexico_Barshis-Radice_Host_contig05253"
"1165","isotig23799_Ppor","isogroup22067_Ppor","N0.HOG0000519","Siderastrea_Mexico_Barshis-Radice_Host_contig07853"
"1166","isotig23802_Ppor","isogroup22070_Ppor","N0.HOG0002076","Siderastrea_Mexico_Barshis-Radice_Host_contig02760"
"1167","isotig23831_Ppor","isogroup22099_Ppor","N0.HOG0002928","Siderastrea_Mexico_Barshis-Radice_Host_contig13919"
"1168","isotig23845_Ppor","isogroup22113_Ppor","N0.HOG0003052","Siderastrea_Mexico_Barshis-Radice_Host_contig02189"
"1169","isotig23994_Ppor","isogroup22262_Ppor","N0.HOG0002209","Siderastrea_Mexico_Barshis-Radice_Host_contig01581"
"1170","isotig24058_Ppor","isogroup22326_Ppor","N0.HOG0001628","Siderastrea_Mexico_Barshis-Radice_Host_contig10779"
"1171","isotig24069_Ppor","isogroup22337_Ppor","N0.HOG0003452","Siderastrea_Mexico_Barshis-Radice_Host_contig13411"
"1172","isotig24085_Ppor","isogroup22353_Ppor","N0.HOG0003146","Siderastrea_Mexico_Barshis-Radice_Host_contig12487"
"1173","isotig24162_Ppor","isogroup22430_Ppor","N0.HOG0003344","Siderastrea_Mexico_Barshis-Radice_Host_contig17798"
"1174","isotig24165_Ppor","isogroup22433_Ppor","N0.HOG0002314","Siderastrea_Mexico_Barshis-Radice_Host_contig12247"
"1175","isotig24203_Ppor","isogroup22471_Ppor","N0.HOG0003316","Siderastrea_Mexico_Barshis-Radice_Host_contig08058"
"1176","isotig24204_Ppor","isogroup22472_Ppor","N0.HOG0003582","Siderastrea_Mexico_Barshis-Radice_Host_contig03701"
"1177","isotig24281_Ppor","isogroup22549_Ppor","N0.HOG0001790","Siderastrea_Mexico_Barshis-Radice_Host_contig15310"
"1178","isotig24302_Ppor","isogroup22570_Ppor","N0.HOG0002934","Siderastrea_Mexico_Barshis-Radice_Host_contig09393"
