"","isotig","gene","orthogroup","gene_Sid"
"1014","isotig18005_Past","isogroup16273_Past","N0.HOG0001595","Siderastrea_Mexico_Barshis-Radice_Host_contig19195"
"1015","isotig18031_Past","isogroup16299_Past","N0.HOG0003147","Siderastrea_Mexico_Barshis-Radice_Host_contig03543"
"1016","isotig18041_Past","isogroup16309_Past","N0.HOG0001898","Siderastrea_Mexico_Barshis-Radice_Host_contig00139"
"1017","isotig18090_Past","isogroup16358_Past","N0.HOG0001928","Siderastrea_Mexico_Barshis-Radice_Host_contig00965"
"1018","isotig18105_Past","isogroup16373_Past","N0.HOG0003134","Siderastrea_Mexico_Barshis-Radice_Host_contig00760"
"1019","isotig18151_Past","isogroup16419_Past","N0.HOG0000282","Siderastrea_Mexico_Barshis-Radice_Host_contig12522"
"1020","isotig18183_Past","isogroup16451_Past","N0.HOG0002855","Siderastrea_Mexico_Barshis-Radice_Host_contig07402"
"1021","isotig18241_Past","isogroup16509_Past","N0.HOG0002158","Siderastrea_Mexico_Barshis-Radice_Host_contig10613"
"1022","isotig18243_Past","isogroup16511_Past","N0.HOG0003193","Siderastrea_Mexico_Barshis-Radice_Host_contig02499"
"1023","isotig18246_Past","isogroup16514_Past","N0.HOG0002052","Siderastrea_Mexico_Barshis-Radice_Host_contig13542"
"1024","isotig18255_Past","isogroup16523_Past","N0.HOG0002672","Siderastrea_Mexico_Barshis-Radice_Host_contig07789"
"1025","isotig18257_Past","isogroup16525_Past","N0.HOG0002662","Siderastrea_Mexico_Barshis-Radice_Host_contig15921"
"1026","isotig18269_Past","isogroup16537_Past","N0.HOG0001936","Siderastrea_Mexico_Barshis-Radice_Host_contig10245"
"1027","isotig18323_Past","isogroup16591_Past","N0.HOG0003276","Siderastrea_Mexico_Barshis-Radice_Host_contig13710"
"1028","isotig18331_Past","isogroup16599_Past","N0.HOG0002028","Siderastrea_Mexico_Barshis-Radice_Host_contig04670"
"1029","isotig18526_Past","isogroup16794_Past","N0.HOG0002942","Siderastrea_Mexico_Barshis-Radice_Host_contig18706"
"1030","isotig18535_Past","isogroup16803_Past","N0.HOG0002652","Siderastrea_Mexico_Barshis-Radice_Host_contig12574"
"1031","isotig18540_Past","isogroup16808_Past","N0.HOG0003575","Siderastrea_Mexico_Barshis-Radice_Host_contig18737"
"1032","isotig18546_Past","isogroup16814_Past","N0.HOG0003427","Siderastrea_Mexico_Barshis-Radice_Host_contig10937"
"1033","isotig18630_Past","isogroup16898_Past","N0.HOG0003412","Siderastrea_Mexico_Barshis-Radice_Host_contig01021"
"1034","isotig18694_Past","isogroup16962_Past","N0.HOG0002050","Siderastrea_Mexico_Barshis-Radice_Host_contig18964"
"1035","isotig18701_Past","isogroup16969_Past","N0.HOG0003066","Siderastrea_Mexico_Barshis-Radice_Host_contig06604"
"1036","isotig18718_Past","isogroup16986_Past","N0.HOG0003200","Siderastrea_Mexico_Barshis-Radice_Host_contig00319"
"1037","isotig18739_Past","isogroup17007_Past","N0.HOG0003323","Siderastrea_Mexico_Barshis-Radice_Host_contig09706"
"1038","isotig18753_Past","isogroup17021_Past","N0.HOG0003015","Siderastrea_Mexico_Barshis-Radice_Host_contig02640"
"1039","isotig18809_Past","isogroup17077_Past","N0.HOG0001460","Siderastrea_Mexico_Barshis-Radice_Host_contig09187"
"1040","isotig18997_Past","isogroup17265_Past","N0.HOG0002342","Siderastrea_Mexico_Barshis-Radice_Host_contig08706"
"1041","isotig19081_Past","isogroup17349_Past","N0.HOG0003523","Siderastrea_Mexico_Barshis-Radice_Host_contig19042"
"1042","isotig19209_Past","isogroup17477_Past","N0.HOG0001882","Siderastrea_Mexico_Barshis-Radice_Host_contig17556"
"1043","isotig19221_Past","isogroup17489_Past","N0.HOG0002583","Siderastrea_Mexico_Barshis-Radice_Host_contig11100"
"1044","isotig19228_Past","isogroup17496_Past","N0.HOG0000327","Siderastrea_Mexico_Barshis-Radice_Host_contig16759"
"1045","isotig19313_Past","isogroup17581_Past","N0.HOG0003244","Siderastrea_Mexico_Barshis-Radice_Host_contig10386"
"1046","isotig19340_Past","isogroup17608_Past","N0.HOG0001886","Siderastrea_Mexico_Barshis-Radice_Host_contig12107"
"1047","isotig19356_Past","isogroup17624_Past","N0.HOG0002017","Siderastrea_Mexico_Barshis-Radice_Host_contig03494"
"1048","isotig19357_Past","isogroup17625_Past","N0.HOG0002134","Siderastrea_Mexico_Barshis-Radice_Host_contig08300"
"1049","isotig19477_Past","isogroup17745_Past","N0.HOG0001831","Siderastrea_Mexico_Barshis-Radice_Host_contig06367"
"1050","isotig19528_Past","isogroup17796_Past","N0.HOG0001432","Siderastrea_Mexico_Barshis-Radice_Host_contig01944"
"1051","isotig19569_Past","isogroup17837_Past","N0.HOG0002120","Siderastrea_Mexico_Barshis-Radice_Host_contig17705"
"1052","isotig19574_Past","isogroup17842_Past","N0.HOG0000508","Siderastrea_Mexico_Barshis-Radice_Host_contig11719"
"1053","isotig19629_Past","isogroup17897_Past","N0.HOG0003159","Siderastrea_Mexico_Barshis-Radice_Host_contig00154"
"1054","isotig19668_Past","isogroup17936_Past","N0.HOG0000637","Siderastrea_Mexico_Barshis-Radice_Host_contig00267"
"1055","isotig19723_Past","isogroup17991_Past","N0.HOG0003590","Siderastrea_Mexico_Barshis-Radice_Host_contig17846"
"1056","isotig19728_Past","isogroup17996_Past","N0.HOG0003548","Siderastrea_Mexico_Barshis-Radice_Host_contig03857"
"1057","isotig19743_Past","isogroup18011_Past","N0.HOG0001505","Siderastrea_Mexico_Barshis-Radice_Host_contig02587"
"1058","isotig19812_Past","isogroup18080_Past","N0.HOG0003178","Siderastrea_Mexico_Barshis-Radice_Host_contig06253"
"1059","isotig19854_Past","isogroup18122_Past","N0.HOG0002632","Siderastrea_Mexico_Barshis-Radice_Host_contig16936"
"1060","isotig19885_Past","isogroup18153_Past","N0.HOG0003449","Siderastrea_Mexico_Barshis-Radice_Host_contig14376"
"1061","isotig19913_Past","isogroup18181_Past","N0.HOG0002444","Siderastrea_Mexico_Barshis-Radice_Host_contig00808"
"1062","isotig19943_Past","isogroup18211_Past","N0.HOG0001777","Siderastrea_Mexico_Barshis-Radice_Host_contig17576"
"1063","isotig19978_Past","isogroup18246_Past","N0.HOG0003535","Siderastrea_Mexico_Barshis-Radice_Host_contig17132"
"1064","isotig19980_Past","isogroup18248_Past","N0.HOG0001544","Siderastrea_Mexico_Barshis-Radice_Host_contig02346"
"1065","isotig19993_Past","isogroup18261_Past","N0.HOG0003242","Siderastrea_Mexico_Barshis-Radice_Host_contig04348"
"1066","isotig20003_Past","isogroup18271_Past","N0.HOG0002060","Siderastrea_Mexico_Barshis-Radice_Host_contig12495"
"1067","isotig20044_Past","isogroup18312_Past","N0.HOG0003509","Siderastrea_Mexico_Barshis-Radice_Host_contig16968"
"1068","isotig20045_Past","isogroup18313_Past","N0.HOG0003164","Siderastrea_Mexico_Barshis-Radice_Host_contig07517"
"1069","isotig20057_Past","isogroup18325_Past","N0.HOG0000169","Siderastrea_Mexico_Barshis-Radice_Host_contig05738"
"1070","isotig20097_Past","isogroup18365_Past","N0.HOG0003534","Siderastrea_Mexico_Barshis-Radice_Host_contig02690"
"1071","isotig20110_Past","isogroup18378_Past","N0.HOG0003174","Siderastrea_Mexico_Barshis-Radice_Host_contig09278"
"1072","isotig20131_Past","isogroup18399_Past","N0.HOG0002819","Siderastrea_Mexico_Barshis-Radice_Host_contig11572"
"1073","isotig20132_Past","isogroup18400_Past","N0.HOG0002426","Siderastrea_Mexico_Barshis-Radice_Host_contig19021"
"1074","isotig20146_Past","isogroup18414_Past","N0.HOG0002806","Siderastrea_Mexico_Barshis-Radice_Host_contig08626"
"1075","isotig20198_Past","isogroup18466_Past","N0.HOG0003247","Siderastrea_Mexico_Barshis-Radice_Host_contig10389"
"1076","isotig20214_Past","isogroup18482_Past","N0.HOG0001609","Siderastrea_Mexico_Barshis-Radice_Host_contig14591"
"1077","isotig20269_Past","isogroup18537_Past","N0.HOG0002660","Siderastrea_Mexico_Barshis-Radice_Host_contig17225"
"1078","isotig20280_Past","isogroup18548_Past","N0.HOG0001920","Siderastrea_Mexico_Barshis-Radice_Host_contig01932"
"1079","isotig20349_Past","isogroup18617_Past","N0.HOG0003032","Siderastrea_Mexico_Barshis-Radice_Host_contig01299"
"1080","isotig20372_Past","isogroup18640_Past","N0.HOG0003196","Siderastrea_Mexico_Barshis-Radice_Host_contig00339"
"1081","isotig20456_Past","isogroup18724_Past","N0.HOG0001660","Siderastrea_Mexico_Barshis-Radice_Host_contig08857"
"1082","isotig20500_Past","isogroup18768_Past","N0.HOG0002200","Siderastrea_Mexico_Barshis-Radice_Host_contig18962"
"1083","isotig20518_Past","isogroup18786_Past","N0.HOG0002240","Siderastrea_Mexico_Barshis-Radice_Host_contig01070"
"1084","isotig20571_Past","isogroup18839_Past","N0.HOG0001634","Siderastrea_Mexico_Barshis-Radice_Host_contig03004"
"1085","isotig20597_Past","isogroup18865_Past","N0.HOG0002825","Siderastrea_Mexico_Barshis-Radice_Host_contig01326"
"1086","isotig20651_Past","isogroup18919_Past","N0.HOG0002462","Siderastrea_Mexico_Barshis-Radice_Host_contig01323"
"1087","isotig20654_Past","isogroup18922_Past","N0.HOG0003128","Siderastrea_Mexico_Barshis-Radice_Host_contig08175"
"1088","isotig20716_Past","isogroup18984_Past","N0.HOG0001448","Siderastrea_Mexico_Barshis-Radice_Host_contig02798"
"1089","isotig20730_Past","isogroup18998_Past","N0.HOG0003467","Siderastrea_Mexico_Barshis-Radice_Host_contig04482"
"1090","isotig20792_Past","isogroup19060_Past","N0.HOG0002529","Siderastrea_Mexico_Barshis-Radice_Host_contig12692"
"1091","isotig20809_Past","isogroup19077_Past","N0.HOG0002344","Siderastrea_Mexico_Barshis-Radice_Host_contig08708"
"1092","isotig20823_Past","isogroup19091_Past","N0.HOG0001811","Siderastrea_Mexico_Barshis-Radice_Host_contig05197"
"1093","isotig20836_Past","isogroup19104_Past","N0.HOG0002163","Siderastrea_Mexico_Barshis-Radice_Host_contig11636"
"1094","isotig20844_Past","isogroup19112_Past","N0.HOG0002755","Siderastrea_Mexico_Barshis-Radice_Host_contig12271"
"1095","isotig20901_Past","isogroup19169_Past","N0.HOG0001430","Siderastrea_Mexico_Barshis-Radice_Host_contig01943"
"1096","isotig20973_Past","isogroup19241_Past","N0.HOG0002054","Siderastrea_Mexico_Barshis-Radice_Host_contig01422"
"1097","isotig21050_Past","isogroup19318_Past","N0.HOG0003080","Siderastrea_Mexico_Barshis-Radice_Host_contig11642"
"1098","isotig21054_Past","isogroup19322_Past","N0.HOG0001842","Siderastrea_Mexico_Barshis-Radice_Host_contig02464"
"1099","isotig21122_Past","isogroup19390_Past","N0.HOG0002233","Siderastrea_Mexico_Barshis-Radice_Host_contig06828"
"1100","isotig21153_Past","isogroup19421_Past","N0.HOG0002865","Siderastrea_Mexico_Barshis-Radice_Host_contig18589"
"1101","isotig21215_Past","isogroup19483_Past","N0.HOG0002382","Siderastrea_Mexico_Barshis-Radice_Host_contig10333"
"1102","isotig21231_Past","isogroup19499_Past","N0.HOG0003213","Siderastrea_Mexico_Barshis-Radice_Host_contig14832"
"1103","isotig21290_Past","isogroup19558_Past","N0.HOG0002720","Siderastrea_Mexico_Barshis-Radice_Host_contig11729"
"1104","isotig21340_Past","isogroup19608_Past","N0.HOG0001952","Siderastrea_Mexico_Barshis-Radice_Host_contig11073"
"1105","isotig21447_Past","isogroup19715_Past","N0.HOG0002023","Siderastrea_Mexico_Barshis-Radice_Host_contig05417"
"1106","isotig21512_Past","isogroup19780_Past","N0.HOG0003549","Siderastrea_Mexico_Barshis-Radice_Host_contig13352"
"1107","isotig21528_Past","isogroup19796_Past","N0.HOG0003261","Siderastrea_Mexico_Barshis-Radice_Host_contig06372"
"1108","isotig21531_Past","isogroup19799_Past","N0.HOG0003565","Siderastrea_Mexico_Barshis-Radice_Host_contig17326"
"1109","isotig21624_Past","isogroup19892_Past","N0.HOG0003346","Siderastrea_Mexico_Barshis-Radice_Host_contig08192"
"1110","isotig21641_Past","isogroup19909_Past","N0.HOG0000160","Siderastrea_Mexico_Barshis-Radice_Host_contig02604"
"1111","isotig21689_Past","isogroup19957_Past","N0.HOG0000404","Siderastrea_Mexico_Barshis-Radice_Host_contig01340"
"1112","isotig21704_Past","isogroup19972_Past","N0.HOG0002834","Siderastrea_Mexico_Barshis-Radice_Host_contig04293"
"1113","isotig21723_Past","isogroup19991_Past","N0.HOG0002106","Siderastrea_Mexico_Barshis-Radice_Host_contig03967"
"1114","isotig21769_Past","isogroup20037_Past","N0.HOG0003570","Siderastrea_Mexico_Barshis-Radice_Host_contig09889"
"1115","isotig21790_Past","isogroup20058_Past","N0.HOG0001796","Siderastrea_Mexico_Barshis-Radice_Host_contig07599"
"1116","isotig21819_Past","isogroup20087_Past","N0.HOG0001473","Siderastrea_Mexico_Barshis-Radice_Host_contig11895"
"1117","isotig21910_Past","isogroup20178_Past","N0.HOG0001836","Siderastrea_Mexico_Barshis-Radice_Host_contig10862"
"1118","isotig21922_Past","isogroup20190_Past","N0.HOG0003009","Siderastrea_Mexico_Barshis-Radice_Host_contig13796"
"1119","isotig21938_Past","isogroup20206_Past","N0.HOG0002977","Siderastrea_Mexico_Barshis-Radice_Host_contig07066"
"1120","isotig21943_Past","isogroup20211_Past","N0.HOG0002224","Siderastrea_Mexico_Barshis-Radice_Host_contig04635"
"1121","isotig21952_Past","isogroup20220_Past","N0.HOG0002841","Siderastrea_Mexico_Barshis-Radice_Host_contig07982"
"1122","isotig21973_Past","isogroup20241_Past","N0.HOG0003486","Siderastrea_Mexico_Barshis-Radice_Host_contig15006"
"1123","isotig21993_Past","isogroup20261_Past","N0.HOG0002229","Siderastrea_Mexico_Barshis-Radice_Host_contig04181"
"1124","isotig21997_Past","isogroup20265_Past","N0.HOG0001471","Siderastrea_Mexico_Barshis-Radice_Host_contig03669"
"1125","isotig22016_Past","isogroup20284_Past","N0.HOG0001637","Siderastrea_Mexico_Barshis-Radice_Host_contig09489"
"1126","isotig22023_Past","isogroup20291_Past","N0.HOG0003126","Siderastrea_Mexico_Barshis-Radice_Host_contig15610"
"1127","isotig22041_Past","isogroup20309_Past","N0.HOG0001425","Siderastrea_Mexico_Barshis-Radice_Host_contig00895"
"1128","isotig22051_Past","isogroup20319_Past","N0.HOG0003584","Siderastrea_Mexico_Barshis-Radice_Host_contig15913"
"1129","isotig22076_Past","isogroup20344_Past","N0.HOG0001406","Siderastrea_Mexico_Barshis-Radice_Host_contig03216"
"1130","isotig22116_Past","isogroup20384_Past","N0.HOG0002408","Siderastrea_Mexico_Barshis-Radice_Host_contig06093"
"1131","isotig22133_Past","isogroup20401_Past","N0.HOG0002267","Siderastrea_Mexico_Barshis-Radice_Host_contig16609"
"1132","isotig22154_Past","isogroup20422_Past","N0.HOG0003314","Siderastrea_Mexico_Barshis-Radice_Host_contig08507"
"1133","isotig22170_Past","isogroup20438_Past","N0.HOG0000066","Siderastrea_Mexico_Barshis-Radice_Host_contig07969"
"1134","isotig22213_Past","isogroup20481_Past","N0.HOG0003165","Siderastrea_Mexico_Barshis-Radice_Host_contig04641"
"1135","isotig22218_Past","isogroup20486_Past","N0.HOG0002058","Siderastrea_Mexico_Barshis-Radice_Host_contig11614"
"1136","isotig22412_Past","isogroup20680_Past","N0.HOG0003426","Siderastrea_Mexico_Barshis-Radice_Host_contig16797"
"1137","isotig22432_Past","isogroup20700_Past","N0.HOG0003205","Siderastrea_Mexico_Barshis-Radice_Host_contig08373"
"1138","isotig22465_Past","isogroup20733_Past","N0.HOG0002384","Siderastrea_Mexico_Barshis-Radice_Host_contig13828"
"1139","isotig22489_Past","isogroup20757_Past","N0.HOG0002638","Siderastrea_Mexico_Barshis-Radice_Host_contig01158"
"1140","isotig22505_Past","isogroup20773_Past","N0.HOG0003585","Siderastrea_Mexico_Barshis-Radice_Host_contig07245"
"1141","isotig22519_Past","isogroup20787_Past","N0.HOG0003607","Siderastrea_Mexico_Barshis-Radice_Host_contig15182"
"1142","isotig22531_Past","isogroup20799_Past","N0.HOG0002079","Siderastrea_Mexico_Barshis-Radice_Host_contig12968"
"1143","isotig22577_Past","isogroup20845_Past","N0.HOG0002941","Siderastrea_Mexico_Barshis-Radice_Host_contig00707"
"1144","isotig22602_Past","isogroup20870_Past","N0.HOG0000553","Siderastrea_Mexico_Barshis-Radice_Host_contig11032"
"1145","isotig22647_Past","isogroup20915_Past","N0.HOG0000579","Siderastrea_Mexico_Barshis-Radice_Host_contig11300"
"1146","isotig22815_Past","isogroup21083_Past","N0.HOG0002231","Siderastrea_Mexico_Barshis-Radice_Host_contig07720"
"1147","isotig22829_Past","isogroup21097_Past","N0.HOG0002995","Siderastrea_Mexico_Barshis-Radice_Host_contig01474"
"1148","isotig22836_Past","isogroup21104_Past","N0.HOG0000183","Siderastrea_Mexico_Barshis-Radice_Host_contig02894"
"1149","isotig22988_Past","isogroup21256_Past","N0.HOG0002658","Siderastrea_Mexico_Barshis-Radice_Host_contig04865"
"1150","isotig23067_Past","isogroup21335_Past","N0.HOG0001512","Siderastrea_Mexico_Barshis-Radice_Host_contig11155"
"1151","isotig23101_Past","isogroup21369_Past","N0.HOG0003050","Siderastrea_Mexico_Barshis-Radice_Host_contig10879"
"1152","isotig23133_Past","isogroup21401_Past","N0.HOG0002704","Siderastrea_Mexico_Barshis-Radice_Host_contig02033"
"1153","isotig23191_Past","isogroup21459_Past","N0.HOG0001747","Siderastrea_Mexico_Barshis-Radice_Host_contig03010"
"1154","isotig23251_Past","isogroup21519_Past","N0.HOG0003592","Siderastrea_Mexico_Barshis-Radice_Host_contig05896"
"1155","isotig23283_Past","isogroup21551_Past","N0.HOG0002268","Siderastrea_Mexico_Barshis-Radice_Host_contig06565"
"1156","isotig23380_Past","isogroup21648_Past","N0.HOG0000437","Siderastrea_Mexico_Barshis-Radice_Host_contig07413"
"1157","isotig23425_Past","isogroup21693_Past","N0.HOG0002969","Siderastrea_Mexico_Barshis-Radice_Host_contig19124"
"1158","isotig23511_Past","isogroup21779_Past","N0.HOG0002113","Siderastrea_Mexico_Barshis-Radice_Host_contig13563"
"1159","isotig23549_Past","isogroup21817_Past","N0.HOG0002839","Siderastrea_Mexico_Barshis-Radice_Host_contig05165"
"1160","isotig23561_Past","isogroup21829_Past","N0.HOG0002263","Siderastrea_Mexico_Barshis-Radice_Host_contig12677"
"1161","isotig23626_Past","isogroup21894_Past","N0.HOG0002488","Siderastrea_Mexico_Barshis-Radice_Host_contig04821"
"1162","isotig23675_Past","isogroup21943_Past","N0.HOG0003157","Siderastrea_Mexico_Barshis-Radice_Host_contig12158"
"1163","isotig23688_Past","isogroup21956_Past","N0.HOG0002328","Siderastrea_Mexico_Barshis-Radice_Host_contig16832"
"1164","isotig23768_Past","isogroup22036_Past","N0.HOG0001971","Siderastrea_Mexico_Barshis-Radice_Host_contig05253"
"1165","isotig23799_Past","isogroup22067_Past","N0.HOG0000519","Siderastrea_Mexico_Barshis-Radice_Host_contig07853"
"1166","isotig23802_Past","isogroup22070_Past","N0.HOG0002076","Siderastrea_Mexico_Barshis-Radice_Host_contig02760"
"1167","isotig23831_Past","isogroup22099_Past","N0.HOG0002928","Siderastrea_Mexico_Barshis-Radice_Host_contig13919"
"1168","isotig23845_Past","isogroup22113_Past","N0.HOG0003052","Siderastrea_Mexico_Barshis-Radice_Host_contig02189"
"1169","isotig23994_Past","isogroup22262_Past","N0.HOG0002209","Siderastrea_Mexico_Barshis-Radice_Host_contig01581"
"1170","isotig24058_Past","isogroup22326_Past","N0.HOG0001628","Siderastrea_Mexico_Barshis-Radice_Host_contig10779"
"1171","isotig24069_Past","isogroup22337_Past","N0.HOG0003452","Siderastrea_Mexico_Barshis-Radice_Host_contig13411"
"1172","isotig24085_Past","isogroup22353_Past","N0.HOG0003146","Siderastrea_Mexico_Barshis-Radice_Host_contig12487"
"1173","isotig24162_Past","isogroup22430_Past","N0.HOG0003344","Siderastrea_Mexico_Barshis-Radice_Host_contig17798"
"1174","isotig24165_Past","isogroup22433_Past","N0.HOG0002314","Siderastrea_Mexico_Barshis-Radice_Host_contig12247"
"1175","isotig24203_Past","isogroup22471_Past","N0.HOG0003316","Siderastrea_Mexico_Barshis-Radice_Host_contig08058"
"1176","isotig24204_Past","isogroup22472_Past","N0.HOG0003582","Siderastrea_Mexico_Barshis-Radice_Host_contig03701"
"1177","isotig24281_Past","isogroup22549_Past","N0.HOG0001790","Siderastrea_Mexico_Barshis-Radice_Host_contig15310"
"1178","isotig24302_Past","isogroup22570_Past","N0.HOG0002934","Siderastrea_Mexico_Barshis-Radice_Host_contig09393"
